사용일자,노선명,역ID,역명,승차총승객수,하차총승객수,등록일자
20180624,분당선,1030,수서,10010,9831,20180627
20180624,분당선,1028,대모산입구,1753,1731,20180627
20180624,분당선,1027,개포동,1995,2053,20180627
20180624,분당선,1026,구룡,1197,1303,20180627
20180624,분당선,1025,도곡,2980,3096,20180627
20180624,분당선,1024,한티,8737,8935,20180627
20180624,분당선,1023,선릉,2488,4680,20180627
20180624,과천선,1457,범계,18899,18177,20180627
20180624,과천선,1456,평촌,7993,7760,20180627
20180624,과천선,1455,인덕원,15242,14663,20180627
20180624,과천선,1454,정부과천청사,9407,8880,20180627
20180624,과천선,1453,과천,3402,2835,20180627
20180624,과천선,1452,대공원,6362,6533,20180627
20180624,과천선,1451,경마공원,18765,19424,20180627
20180624,과천선,1450,선바위,4967,4352,20180627
20180624,안산선,1763,수리산,2809,2704,20180627
20180624,안산선,1762,오이도,7650,7548,20180627
20180624,안산선,1761,정왕,6611,7372,20180627
20180624,안산선,1760,신길온천,1247,1276,20180627
20180624,안산선,1759,안산,16610,15364,20180627
20180624,안산선,1758,초지,2308,1974,20180627
20180624,안산선,1757,고잔,5594,5632,20180627
20180624,안산선,1756,중앙,13906,13698,20180627
20180624,안산선,1755,한대앞,5836,5835,20180627
20180624,안산선,1754,상록수,14303,14220,20180627
20180624,안산선,1753,반월,3261,3297,20180627
20180624,안산선,1752,대야미,3352,2969,20180627
20180624,안산선,1751,산본,11706,12415,20180627
20180624,경원선,1916,소요산,6161,5220,20180627
20180624,경원선,1915,동두천,1607,2615,20180627
20180624,경원선,1914,보산,1618,1780,20180627
20180624,경원선,1913,동두천중앙,2852,2746,20180627
20180624,경원선,1912,지행,5498,5439,20180627
20180624,경원선,1911,덕정,4541,4981,20180627
20180624,경원선,1910,덕계,1430,1361,20180627
20180624,경원선,1909,양주,6823,6511,20180627
20180624,경원선,1908,녹양,3466,3133,20180627
20180624,경원선,1907,가능,5242,4932,20180627
20180624,경원선,1906,의정부,18563,18702,20180627
20180624,경원선,1905,회룡,8729,8734,20180627
20180624,경원선,1904,망월사,5631,5974,20180627
20180624,경원선,1903,도봉산,9381,6592,20180627
20180624,경원선,1902,도봉,4192,4003,20180627
20180624,경원선,1901,방학,7000,6742,20180627
20180624,경원선,1021,녹천,3111,2777,20180627
20180624,경원선,1020,월계,3659,3337,20180627
20180624,경원선,1019,광운대,5578,5764,20180627
20180624,경원선,1018,석계,6764,7347,20180627
20180624,경원선,1017,신이문,5999,5610,20180627
20180624,경원선,1016,외대앞,8472,7828,20180627
20180624,경원선,1014,청량리(서울시립대입구),16016,15232,20180627
20180624,경원선,1013,왕십리(성동구청),12107,13579,20180627
20180624,1호선,150,서울,39019,37036,20180627
20180624,1호선,151,시청,11150,10070,20180627
20180624,1호선,152,종각,22661,20071,20180627
20180624,1호선,153,종로3가,21185,19214,20180627
20180624,1호선,154,종로5가,11544,11466,20180627
20180624,1호선,155,동대문,13618,16361,20180627
20180624,1호선,156,신설동,9744,9574,20180627
20180624,1호선,157,제기동,13301,13794,20180627
20180624,1호선,158,청량리(서울시립대입구),19757,20855,20180627
20180624,1호선,159,동묘앞,12176,12282,20180627
20180624,2호선,201,시청,8002,6463,20180627
20180624,2호선,202,을지로입구,29029,28012,20180627
20180624,2호선,203,을지로3가,10044,9594,20180627
20180624,6호선,2636,신당,5347,5774,20180627
20180624,6호선,2635,청구,1942,1898,20180627
20180624,6호선,2634,약수,2031,2066,20180627
20180624,6호선,2633,버티고개,1371,1361,20180627
20180624,6호선,2632,한강진,7264,8224,20180627
20180624,6호선,2631,이태원,20490,17185,20180627
20180624,6호선,2630,녹사평(용산구청),6852,6594,20180627
20180624,6호선,2629,삼각지,4892,3457,20180627
20180624,6호선,2628,효창공원앞,4122,3739,20180627
20180624,6호선,2627,공덕,8283,7719,20180627
20180624,6호선,2626,대흥(서강대앞),4683,4840,20180627
20180624,6호선,2625,광흥창(서강),5218,4861,20180627
20180624,6호선,2624,상수,8541,9293,20180627
20180624,6호선,2623,합정,12298,10467,20180627
20180624,6호선,2622,망원,9450,10224,20180627
20180624,6호선,2621,마포구청,8050,7310,20180627
20180624,6호선,2620,월드컵경기장(성산),3815,3956,20180627
20180624,6호선,2619,디지털미디어시티,6540,6938,20180627
20180624,6호선,2618,증산(명지대앞),6652,6609,20180627
20180624,6호선,2617,새절(신사),7738,7832,20180627
20180624,6호선,2616,구산,4675,3588,20180627
20180624,6호선,2614,독바위,1927,2418,20180627
20180624,6호선,2613,불광,4440,3973,20180627
20180624,6호선,2612,역촌,2683,3009,20180627
20180624,6호선,2611,응암,11126,10965,20180627
20180624,5호선,2561,마천,3583,3914,20180627
20180624,5호선,2560,거여,3979,3925,20180627
20180624,5호선,2559,개롱,3920,4114,20180627
20180624,5호선,2558,오금,1829,1741,20180627
20180624,5호선,2557,방이,5037,4804,20180627
20180624,5호선,2556,올림픽공원(한국체대),5014,5056,20180627
20180624,5호선,2555,둔촌동,6413,6646,20180627
20180624,5호선,2554,상일동,5976,5897,20180627
20180624,5호선,2553,고덕,4790,4938,20180627
20180624,5호선,2552,명일,5164,5306,20180627
20180624,5호선,2551,굽은다리(강동구민회관앞),6164,5799,20180627
20180624,5호선,2550,길동,4649,4726,20180627
20180624,5호선,2549,강동,11912,10727,20180627
20180624,5호선,2548,천호(풍납토성),14808,14628,20180627
20180624,5호선,2547,광나루(장신대),9298,8746,20180627
20180624,5호선,2546,아차산(어린이대공원후문),10804,10685,20180627
20180624,5호선,2545,군자(능동),6922,7847,20180627
20180624,5호선,2544,장한평,10007,9833,20180627
20180624,5호선,2543,답십리,9581,8821,20180627
20180624,5호선,2542,마장,3448,3377,20180627
20180624,5호선,2541,왕십리(성동구청),3097,3724,20180627
20180624,5호선,2540,행당,5064,4731,20180627
20180624,2호선,204,을지로4가,4325,4193,20180627
20180624,2호선,205,동대문역사문화공원,14952,17757,20180627
20180624,2호선,206,신당,10095,10720,20180627
20180624,2호선,207,상왕십리,8091,7824,20180627
20180624,2호선,208,왕십리(성동구청),13418,11219,20180627
20180624,2호선,209,한양대,4850,5208,20180627
20180624,2호선,210,뚝섬,10119,10447,20180627
20180624,2호선,211,성수,10672,11698,20180627
20180624,2호선,212,건대입구,37166,39180,20180627
20180624,2호선,213,구의(광진구청),13450,13311,20180627
20180624,2호선,214,강변(동서울터미널),39847,41011,20180627
20180624,2호선,215,잠실나루,8144,8259,20180627
20180624,2호선,216,잠실(송파구청),65209,59612,20180627
20180624,2호선,217,잠실새내,16656,16881,20180627
20180624,2호선,218,종합운동장,15636,16952,20180627
20180624,2호선,219,삼성(무역센터),38364,38762,20180627
20180624,2호선,220,선릉,17306,14268,20180627
20180624,2호선,221,역삼,13795,14621,20180627
20180624,2호선,222,강남,56296,54498,20180627
20180624,2호선,223,교대(법원.검찰청),15533,16624,20180627
20180624,2호선,224,서초,16323,15792,20180627
20180624,2호선,225,방배,9336,9789,20180627
20180624,2호선,226,사당,28449,32995,20180627
20180624,2호선,227,낙성대,19004,19399,20180627
20180624,2호선,228,서울대입구(관악구청),34852,35563,20180627
20180624,2호선,229,봉천,14759,14120,20180627
20180624,2호선,230,신림,48396,48156,20180627
20180624,2호선,231,신대방,20016,19387,20180627
20180624,2호선,232,구로디지털단지,33908,33209,20180627
20180624,2호선,233,대림(구로구청),23328,23899,20180627
20180624,2호선,234,신도림,40755,40504,20180627
20180624,2호선,235,문래,7830,8021,20180627
20180624,2호선,236,영등포구청,8897,8987,20180627
20180624,2호선,237,당산,11896,12807,20180627
20180624,2호선,238,합정,24220,25114,20180627
20180624,2호선,239,홍대입구,75263,72664,20180627
20180624,2호선,240,신촌,37146,34862,20180627
20180624,2호선,241,이대,11755,12564,20180627
20180624,2호선,242,아현,6486,6298,20180627
20180624,2호선,243,충정로(경기대입구),4932,5002,20180627
20180624,2호선,244,용답,1933,1929,20180627
20180624,2호선,245,신답,798,914,20180627
20180624,2호선,246,신설동,3769,3589,20180627
20180624,2호선,247,도림천,512,538,20180627
20180624,2호선,248,양천구청,3742,3989,20180627
20180624,2호선,249,신정네거리,6063,6119,20180627
20180624,2호선,250,용두(동대문구청),1307,1235,20180627
20180624,3호선,309,지축,974,1030,20180627
20180624,3호선,310,구파발,13313,13753,20180627
20180624,3호선,311,연신내,28858,27292,20180627
20180624,3호선,312,불광,12700,14837,20180627
20180624,3호선,313,녹번,7257,6394,20180627
20180624,3호선,314,홍제,11622,11438,20180627
20180624,3호선,315,무악재,2302,2433,20180627
20180624,3호선,316,독립문,5465,5982,20180627
20180624,3호선,317,경복궁(정부서울청사),15702,15677,20180627
20180624,3호선,318,안국,14234,15876,20180627
20180624,3호선,319,종로3가,3973,6860,20180627
20180624,3호선,320,을지로3가,4022,3777,20180627
20180624,3호선,321,충무로,3,0,20180627
20180624,3호선,322,동대입구,7329,7918,20180627
20180624,3호선,323,약수,8835,8222,20180627
20180624,3호선,324,금호,5400,5123,20180627
20180624,3호선,325,옥수,6146,6690,20180627
20180624,3호선,326,압구정,17462,17945,20180627
20180624,3호선,327,신사,18037,18216,20180627
20180624,3호선,328,잠원,3114,3090,20180627
20180624,3호선,329,고속터미널,60601,57130,20180627
20180624,3호선,330,교대(법원.검찰청),5984,3704,20180627
20180624,3호선,331,남부터미널(예술의전당),22884,24279,20180627
20180624,3호선,332,양재(서초구청),18723,20094,20180627
20180624,3호선,333,매봉,4398,4273,20180627
20180624,3호선,334,도곡,2762,2873,20180627
20180624,3호선,335,대치,6953,6453,20180627
20180624,3호선,336,학여울,1007,1024,20180627
20180624,3호선,337,대청,4919,4737,20180627
20180624,3호선,338,일원,4302,4818,20180627
20180624,3호선,339,수서,11437,11379,20180627
20180624,3호선,340,가락시장,4825,5033,20180627
20180624,3호선,341,경찰병원,3560,3686,20180627
20180624,3호선,342,오금,3923,3664,20180627
20180624,4호선,409,당고개,9220,9079,20180627
20180624,4호선,410,상계,13135,12025,20180627
20180624,4호선,411,노원,16087,17352,20180627
20180624,4호선,412,창동,18780,20038,20180627
20180624,4호선,413,쌍문,20466,18204,20180627
20180624,4호선,414,수유(강북구청),26430,25305,20180627
20180624,4호선,415,미아(서울사이버대학),10909,10108,20180627
20180624,4호선,416,미아사거리,20230,19265,20180627
20180624,4호선,417,길음,14195,13724,20180627
20180624,4호선,418,성신여대입구(돈암),16410,15697,20180627
20180624,4호선,419,한성대입구(삼선교),10308,10106,20180627
20180624,4호선,420,혜화,32216,34038,20180627
20180624,4호선,421,동대문,11584,11801,20180627
20180624,4호선,422,동대문역사문화공원,17188,15688,20180627
20180624,4호선,423,충무로,13223,12989,20180627
20180624,4호선,424,명동,32530,35483,20180627
20180624,4호선,425,회현(남대문시장),13598,14082,20180627
20180624,4호선,426,서울,7142,16177,20180627
20180624,4호선,427,숙대입구(갈월),10715,10033,20180627
20180624,4호선,428,삼각지,2781,3843,20180627
20180624,4호선,429,신용산,8696,8744,20180627
20180624,4호선,430,이촌(국립중앙박물관),7535,8205,20180627
20180624,4호선,431,동작(현충원),1597,1712,20180627
20180624,4호선,432,총신대입구(이수),13465,14980,20180627
20180624,4호선,433,사당,20155,17777,20180627
20180624,4호선,434,남태령,1484,756,20180627
20180624,경부선,1001,서울,7420,982,20180627
20180624,경부선,1002,남영,6123,6490,20180627
20180624,경부선,1003,용산,42626,38465,20180627
20180624,경부선,1004,노량진,9810,8904,20180627
20180624,경부선,1005,대방,8867,8947,20180627
20180624,경부선,1006,영등포,44040,43190,20180627
20180624,경부선,1007,신도림,2474,2752,20180627
20180624,경부선,1032,신길,6227,5297,20180627
20180624,경부선,1701,구로,13704,14190,20180627
20180624,경부선,1702,가산디지털단지,5833,7874,20180627
20180624,경부선,1703,금천구청,7059,6989,20180627
20180624,경부선,1704,석수,7084,6939,20180627
20180624,경부선,1705,관악,6250,5995,20180627
20180624,경부선,1706,안양,18809,18223,20180627
20180624,경부선,1707,명학,4815,4897,20180627
20180624,경부선,1708,금정,18287,19005,20180627
20180624,경부선,1709,군포,4223,3892,20180627
20180624,경부선,1710,의왕,5055,5150,20180627
20180624,경부선,1711,성균관대,9855,10254,20180627
20180624,경부선,1712,화서,5447,5407,20180627
20180624,경부선,1713,수원,43713,44221,20180627
20180624,경부선,1714,독산,7274,7521,20180627
20180624,경부선,1715,세류,3305,3294,20180627
20180624,경부선,1716,병점,10563,11916,20180627
20180624,경부선,1717,세마,2092,2062,20180627
20180624,경부선,1718,오산대,2442,2361,20180627
20180624,경부선,1719,오산,9553,10349,20180627
20180624,경부선,1720,진위,1063,1063,20180627
20180624,경부선,1721,송탄,4520,4986,20180627
20180624,경부선,1722,서정리,3769,4600,20180627
20180624,경부선,1723,지제,1743,1546,20180627
20180624,경부선,1724,평택,14119,15191,20180627
20180624,경부선,1725,성환,3170,3726,20180627
20180624,경부선,1726,직산,838,957,20180627
20180624,경부선,1727,두정,4881,5453,20180627
20180624,경부선,1728,천안,7856,7730,20180627
20180624,경부선,1729,당정,3920,4032,20180627
20180624,경부선,1749,서동탄,1212,1167,20180627
20180624,경부선,1750,광명,2224,1364,20180627
20180624,경인선,1801,개봉,15881,15895,20180627
20180624,경인선,1802,오류동,8571,7775,20180627
20180624,경인선,1803,역곡,18765,18739,20180627
20180624,경인선,1804,부천,30571,30220,20180627
20180624,경인선,1805,송내,19309,19108,20180627
20180624,경인선,1806,부평,31296,32064,20180627
20180624,경인선,1807,백운,5975,5960,20180627
20180624,경인선,1808,동암,13246,13438,20180627
20180624,경인선,1809,주안,16984,15270,20180627
20180624,경인선,1810,제물포,7261,7060,20180627
20180624,경인선,1811,동인천,13364,12921,20180627
20180624,경인선,1812,인천,5035,4321,20180627
20180624,경인선,1813,구일,7286,7597,20180627
20180624,경인선,1814,소사,8392,7853,20180627
20180624,경인선,1815,부개,6315,6090,20180627
20180624,경인선,1816,간석,3969,3749,20180627
20180624,경인선,1817,도원,2532,2502,20180627
20180624,경인선,1821,온수(성공회대입구),5162,4779,20180627
20180624,경인선,1822,중동,6247,5905,20180627
20180624,경인선,1823,도화,2816,2607,20180627
20180624,경원선,1008,이촌(국립중앙박물관),3733,2674,20180627
20180624,경원선,1009,서빙고,2296,2335,20180627
20180624,경원선,1010,한남,2623,2575,20180627
20180624,경원선,1011,옥수,50,25,20180627
20180624,경원선,1012,응봉,1244,1238,20180627
20180624,일산선,1957,주엽,5791,5781,20180627
20180624,일산선,1958,대화,8392,7376,20180627
20180624,중앙선,1015,회기,20669,20625,20180627
20180624,중앙선,1201,중랑,3973,3925,20180627
20180624,중앙선,1202,상봉(시외버스터미널),4801,4811,20180627
20180624,중앙선,1203,망우,5848,6020,20180627
20180624,중앙선,1204,양원,1004,1040,20180627
20180624,중앙선,1205,구리,9053,9364,20180627
20180624,중앙선,1206,도농,5303,5117,20180627
20180624,중앙선,1207,양정,660,501,20180627
20180624,중앙선,1208,덕소,4340,4411,20180627
20180624,중앙선,1209,도심,1573,1452,20180627
20180624,중앙선,1210,팔당,1475,1321,20180627
20180624,중앙선,1211,운길산,1322,1249,20180627
20180624,중앙선,1212,양수,2210,2120,20180627
20180624,중앙선,1213,신원,378,196,20180627
20180624,중앙선,1214,국수,765,692,20180627
20180624,중앙선,1215,아신,807,637,20180627
20180624,중앙선,1216,오빈,287,300,20180627
20180624,중앙선,1217,양평,3129,2792,20180627
20180624,중앙선,1218,원덕,481,406,20180627
20180624,중앙선,1219,용문,3619,2976,20180627
20180624,중앙선,1220,지평,48,54,20180627
20180624,장항선,1401,봉명,871,812,20180627
20180624,장항선,1402,쌍용(나사렛대),1712,1707,20180627
20180624,장항선,1403,아산,3170,2210,20180627
20180624,장항선,1405,배방,907,1000,20180627
20180624,장항선,1407,온양온천,6061,6164,20180627
20180624,장항선,1408,신창(순천향대),1295,1475,20180627
20180624,경의선,1251,서울,1292,1061,20180627
20180624,경의선,1252,신촌,401,364,20180627
20180624,경의선,1261,효창공원앞,1331,1509,20180627
20180624,경의선,1262,공덕,1906,1732,20180627
20180624,경의선,1263,서강대,1751,1534,20180627
20180624,경의선,1264,홍대입구,1692,2048,20180627
20180624,경의선,1265,가좌,3177,3195,20180627
20180624,경의선,1266,디지털미디어시티,1438,1342,20180627
20180624,경의선,1267,수색,1123,1153,20180627
20180624,경의선,1268,화전,1127,1306,20180627
20180624,경의선,1269,강매,1402,1415,20180627
20180624,경의선,1270,행신,4951,4612,20180627
20180624,경의선,1271,능곡,2502,2524,20180627
20180624,경의선,1272,곡산,379,357,20180627
20180624,경의선,1273,백마,3677,3442,20180627
20180624,경의선,1274,풍산,3563,3360,20180627
20180624,경의선,1275,일산,5311,5182,20180627
20180624,경의선,1276,탄현,4622,4333,20180627
20180624,경의선,1277,야당,2903,2839,20180627
20180624,경의선,1278,운정,3626,3634,20180627
20180624,경의선,1279,금릉,3191,3382,20180627
20180624,경의선,1280,금촌,5725,6449,20180627
20180624,경의선,1282,월롱,1303,2531,20180627
20180624,경의선,1283,파주,1027,913,20180627
20180624,경의선,1284,문산,5375,6106,20180627
20180624,경의선,1295,김포공항,2,0,20180627
20180624,경춘선,1311,신내,530,523,20180627
20180624,경춘선,1312,갈매,1402,1303,20180627
20180624,경춘선,1313,별내,1754,1795,20180627
20180624,경춘선,1314,퇴계원,2243,2266,20180627
20180624,경춘선,1315,사릉,2077,2081,20180627
20180624,경춘선,1316,금곡,972,934,20180627
20180624,경춘선,1317,평내호평,3635,3669,20180627
20180624,경춘선,1318,천마산,1214,1196,20180627
20180624,경춘선,1319,마석,2898,2985,20180627
20180624,경춘선,1320,대성리,1906,933,20180627
20180624,경춘선,1321,청평,3045,2270,20180627
20180624,경춘선,1322,상천,969,614,20180627
20180624,경춘선,1323,가평,3793,2735,20180627
20180624,경춘선,1324,굴봉산,473,306,20180627
20180624,경춘선,1325,백양리,301,149,20180627
20180624,경춘선,1326,강촌,1272,768,20180627
20180624,경춘선,1327,김유정,588,647,20180627
20180624,경춘선,1328,남춘천,2662,3220,20180627
20180624,경춘선,1329,춘천,2767,1980,20180627
20180625,경인선,1803,역곡,34652,33750,20180628
20180625,경인선,1802,오류동,13183,12028,20180628
20180625,경인선,1801,개봉,26114,26599,20180628
20180625,경부선,1750,광명,2641,2152,20180628
20180625,경부선,1749,서동탄,1914,1667,20180628
20180625,경부선,1729,당정,8049,7719,20180628
20180625,경부선,1728,천안,6537,6379,20180628
20180625,경부선,1727,두정,5424,5727,20180628
20180625,경부선,1726,직산,991,1068,20180628
20180625,경부선,1725,성환,3810,4023,20180628
20180625,경부선,1724,평택,13582,13392,20180628
20180625,경부선,1723,지제,2416,2326,20180628
20180625,경부선,1722,서정리,5174,5112,20180628
20180625,경부선,1721,송탄,5183,5058,20180628
20180625,경부선,1720,진위,1949,1826,20180628
20180625,경부선,1719,오산,11099,10634,20180628
20180625,경부선,1718,오산대,3884,3990,20180628
20180625,경부선,1717,세마,3206,2890,20180628
20180625,경부선,1716,병점,16091,16163,20180628
20180625,경부선,1715,세류,4054,3967,20180628
20180625,경부선,1714,독산,19526,20467,20180628
20180625,경부선,1713,수원,43491,46437,20180628
20180625,경부선,1712,화서,9389,8993,20180628
20180625,경부선,1711,성균관대,17334,16846,20180628
20180625,경부선,1710,의왕,10350,10018,20180628
20180625,경부선,1709,군포,8657,8735,20180628
20180625,경부선,1708,금정,30175,30317,20180628
20180625,경부선,1707,명학,11373,11419,20180628
20180625,경부선,1706,안양,30837,30168,20180628
20180625,경부선,1705,관악,9258,8641,20180628
20180625,경부선,1704,석수,12901,11268,20180628
20180625,경부선,1703,금천구청,12994,12379,20180628
20180625,경의선,1261,효창공원앞,2954,3202,20180628
20180625,경의선,1252,신촌,947,1177,20180628
20180625,경의선,1251,서울,3555,4646,20180628
20180625,장항선,1408,신창(순천향대),1564,1601,20180628
20180625,장항선,1407,온양온천,4360,4480,20180628
20180625,장항선,1405,배방,1082,993,20180628
20180625,장항선,1403,아산,2684,2364,20180628
20180625,장항선,1402,쌍용(나사렛대),2390,2341,20180628
20180625,장항선,1401,봉명,1579,1563,20180628
20180625,중앙선,1220,지평,72,55,20180628
20180625,중앙선,1219,용문,3874,4168,20180628
20180625,중앙선,1218,원덕,501,465,20180628
20180625,중앙선,1217,양평,3849,4157,20180628
20180625,수인선,1884,원인재,5272,5290,20180628
20180625,수인선,1885,연수,5622,5500,20180628
20180625,수인선,1886,송도,3251,3004,20180628
20180625,수인선,1888,인하대,6405,6065,20180628
20180625,수인선,1889,숭의,4246,3897,20180628
20180625,수인선,1890,신포,2186,2273,20180628
20180625,수인선,1891,인천,1182,1925,20180628
20180625,경강선,1501,판교,3500,3375,20180628
20180625,경강선,1502,이매,1753,1232,20180628
20180625,경강선,1503,삼동,2400,1975,20180628
20180625,경강선,1504,경기광주,6838,6733,20180628
20180625,경강선,1505,초월,2664,2553,20180628
20180625,경강선,1506,곤지암,2056,2025,20180628
20180625,경강선,1507,신둔도예촌,1167,1014,20180628
20180625,경강선,1508,이천,2586,2690,20180628
20180625,경강선,1509,부발,1684,1613,20180628
20180625,경강선,1510,세종대왕릉,285,266,20180628
20180625,경강선,1511,여주,1895,1882,20180628
20180625,5호선,2511,방화,8551,8173,20180628
20180625,5호선,2512,개화산,6800,6398,20180628
20180625,5호선,2513,김포공항,8207,7390,20180628
20180625,5호선,2514,송정,10276,9995,20180628
20180625,5호선,2515,마곡,9339,8501,20180628
20180625,5호선,2516,발산,20029,19651,20180628
20180625,5호선,2517,우장산,18206,17816,20180628
20180625,5호선,2518,화곡,34025,31259,20180628
20180625,5호선,2519,까치산,34354,32431,20180628
20180625,5호선,2520,신정(은행정),16614,13112,20180628
20180625,5호선,2521,목동,21140,22618,20180628
20180625,5호선,2522,오목교(목동운동장앞),26877,29165,20180628
20180625,5호선,2523,양평,8056,8044,20180628
20180625,5호선,2524,영등포구청,4530,4664,20180628
20180625,5호선,2525,영등포시장,10591,11318,20180628
20180625,5호선,2526,신길,3975,4640,20180628
20180625,5호선,2527,여의도,29183,31873,20180628
20180625,5호선,2528,여의나루,12285,12769,20180628
20180625,5호선,2529,마포,16609,17045,20180628
20180625,5호선,2530,공덕,16367,17489,20180628
20180625,5호선,2531,애오개,8519,8575,20180628
20180625,경부선,1702,가산디지털단지,19781,22929,20180628
20180625,경부선,1701,구로,23479,23674,20180628
20180625,경부선,1032,신길,11257,9520,20180628
20180625,경부선,1007,신도림,4484,4586,20180628
20180625,경부선,1006,영등포,46512,48899,20180628
20180625,경부선,1005,대방,16855,16922,20180628
20180625,경부선,1004,노량진,13089,12300,20180628
20180625,경부선,1003,용산,40729,41961,20180628
20180625,경부선,1002,남영,12558,13312,20180628
20180625,경부선,1001,서울,6527,1371,20180628
20180625,4호선,434,남태령,3792,1359,20180628
20180625,4호선,433,사당,29979,25926,20180628
20180625,4호선,432,총신대입구(이수),24081,27076,20180628
20180625,경원선,1912,지행,7655,7346,20180628
20180625,4호선,431,동작(현충원),2701,2881,20180628
20180625,4호선,430,이촌(국립중앙박물관),9254,10633,20180628
20180625,4호선,429,신용산,17800,18895,20180628
20180625,4호선,428,삼각지,5772,6540,20180628
20180625,4호선,427,숙대입구(갈월),18190,17794,20180628
20180625,4호선,426,서울,15260,23484,20180628
20180625,4호선,425,회현(남대문시장),35074,37610,20180628
20180625,4호선,424,명동,39360,42245,20180628
20180625,4호선,423,충무로,36088,37418,20180628
20180625,4호선,422,동대문역사문화공원,23870,22044,20180628
20180625,4호선,421,동대문,28373,28649,20180628
20180625,4호선,420,혜화,39844,41193,20180628
20180625,4호선,419,한성대입구(삼선교),17210,16576,20180628
20180625,4호선,418,성신여대입구(돈암),25703,24841,20180628
20180625,4호선,417,길음,24942,23736,20180628
20180625,4호선,416,미아사거리,32707,31189,20180628
20180625,4호선,415,미아(서울사이버대학),19291,17984,20180628
20180625,4호선,414,수유(강북구청),42692,41611,20180628
20180625,4호선,413,쌍문,36948,33014,20180628
20180625,4호선,412,창동,31890,33688,20180628
20180625,4호선,411,노원,23904,26649,20180628
20180625,4호선,410,상계,23864,21435,20180628
20180625,4호선,409,당고개,14364,13365,20180628
20180625,3호선,342,오금,8155,7319,20180628
20180625,3호선,341,경찰병원,9315,9349,20180628
20180625,3호선,340,가락시장,12053,11804,20180628
20180625,3호선,339,수서,20031,19912,20180628
20180625,3호선,338,일원,11151,11438,20180628
20180625,3호선,337,대청,11813,10447,20180628
20180625,3호선,336,학여울,2081,2097,20180628
20180625,3호선,335,대치,13578,13272,20180628
20180625,3호선,334,도곡,7322,7101,20180628
20180625,3호선,333,매봉,13670,13200,20180628
20180625,3호선,332,양재(서초구청),46061,50446,20180628
20180625,3호선,331,남부터미널(예술의전당),37158,38709,20180628
20180625,3호선,330,교대(법원.검찰청),17844,12216,20180628
20180625,3호선,329,고속터미널,53799,50251,20180628
20180625,3호선,328,잠원,7230,7043,20180628
20180625,3호선,327,신사,35691,38454,20180628
20180625,3호선,326,압구정,36063,39445,20180628
20180625,3호선,325,옥수,11217,11686,20180628
20180625,3호선,324,금호,9835,8956,20180628
20180625,3호선,323,약수,16261,15776,20180628
20180625,3호선,322,동대입구,10327,11600,20180628
20180625,3호선,321,충무로,3,0,20180628
20180625,3호선,320,을지로3가,12319,13292,20180628
20180625,3호선,319,종로3가,11530,14919,20180628
20180625,3호선,318,안국,28363,30055,20180628
20180625,3호선,317,경복궁(정부서울청사),26588,26837,20180628
20180625,3호선,316,독립문,8705,8968,20180628
20180625,3호선,315,무악재,4639,4651,20180628
20180625,3호선,314,홍제,21649,20462,20180628
20180625,1호선,150,서울,57131,56409,20180628
20180625,1호선,151,시청,27327,27224,20180628
20180625,1호선,152,종각,49294,47815,20180628
20180625,1호선,153,종로3가,35514,33091,20180628
20180625,1호선,154,종로5가,29040,29355,20180628
20180625,1호선,155,동대문,15336,16764,20180628
20180625,1호선,156,신설동,18020,17732,20180628
20180625,1호선,157,제기동,22968,23602,20180628
20180625,1호선,158,청량리(서울시립대입구),27824,28484,20180628
20180625,1호선,159,동묘앞,9113,9638,20180628
20180625,2호선,201,시청,29111,28944,20180628
20180625,2호선,202,을지로입구,55876,56012,20180628
20180625,2호선,203,을지로3가,26177,25713,20180628
20180625,2호선,204,을지로4가,14768,14504,20180628
20180625,2호선,205,동대문역사문화공원,18915,21964,20180628
20180625,2호선,206,신당,16745,17424,20180628
20180625,2호선,207,상왕십리,16425,15811,20180628
20180625,2호선,208,왕십리(성동구청),20838,17116,20180628
20180625,2호선,209,한양대,10983,12737,20180628
20180625,2호선,210,뚝섬,20041,21617,20180628
20180625,2호선,211,성수,33696,36554,20180628
20180625,2호선,212,건대입구,44853,48811,20180628
20180625,2호선,213,구의(광진구청),26995,26272,20180628
20180625,2호선,214,강변(동서울터미널),47457,47486,20180628
20180625,2호선,215,잠실나루,20532,19992,20180628
20180625,2호선,216,잠실(송파구청),92119,88922,20180628
20180625,2호선,217,잠실새내,29291,28893,20180628
20180625,2호선,218,종합운동장,11351,13049,20180628
20180625,2호선,219,삼성(무역센터),62658,64994,20180628
20180625,2호선,220,선릉,70541,60883,20180628
20180625,2호선,221,역삼,59302,66763,20180628
20180625,2호선,222,강남,114561,114765,20180628
20180625,2호선,223,교대(법원.검찰청),44342,50107,20180628
20180625,5호선,2532,충정로(경기대입구),5388,5590,20180628
20180625,5호선,2533,서대문,20976,22245,20180628
20180625,5호선,2534,광화문(세종문화회관),40606,42666,20180628
20180625,5호선,2535,종로3가,16830,15707,20180628
20180625,5호선,2536,을지로4가,6157,6760,20180628
20180625,5호선,2537,동대문역사문화공원,3521,4020,20180628
20180625,5호선,2538,청구,4797,4355,20180628
20180625,5호선,2539,신금호,7523,7612,20180628
20180625,5호선,2540,행당,9915,8653,20180628
20180625,5호선,2541,왕십리(성동구청),5754,6581,20180628
20180625,5호선,2542,마장,6892,6532,20180628
